sold_at,channel_code,sku_code,quantity,net_sales,unit_cost,channel_fee,marketing_cost,shipping_cost,return_cost,returned_quantity,location_code,location_name,product_name,category,order_id,line_id,country_code,currency_code,customer_token,shipping_region_1,shipping_region_2,order_status
2026-08-13T16:08:00.000Z,매장 POS,CORE-08-GRY-F,11,1282820,39000,25656,12828,0,0,0,DC-ONLINE,온라인 DC,Core Knit,TOP,BETA-10-3-5,1,KR,KRW,CUST-0009,서울,성동구,paid
2026-08-13T12:44:00.000Z,자사몰,AIR-24-NVY-F,7,0,65000,0,0,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-10-4-0,1,KR,KRW,CUST-0415,경기,성남시,cancelled
2026-08-13T13:51:00.000Z,무신사,AIR-24-NVY-F,8,1393920,65000,167270,62726,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-10-4-1,1,KR,KRW,CUST-0420,부산,해운대구,paid
2026-08-13T14:58:00.000Z,29CM,AIR-24-NVY-F,9,1603800,65000,224532,64152,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-10-4-2,1,KR,KRW,CUST-0005,인천,연수구,paid
2026-08-13T15:05:00.000Z,네이버,AIR-24-NVY-F,10,1861200,65000,148896,46530,3500,14890,2,ONLINE,온라인몰,Volume Dress,DRESS,BETA-10-4-3,1,KR,KRW,CUST-0010,대구,수성구,paid
2026-08-13T16:12:00.000Z,W컨셉,AIR-24-NVY-F,12,2043360,65000,306504,71518,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-10-4-4,1,KR,KRW,CUST-0015,서울,성동구,paid
2026-08-13T17:19:00.000Z,매장 POS,AIR-24-NVY-F,14,2716560,65000,54331,27166,0,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-10-4-5,1,KR,KRW,CUST-0020,서울,강남구,paid
2026-08-13T13:55:00.000Z,자사몰,FRAME-31-DNM-F,8,1769280,78000,70771,61925,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-10-5-0,1,KR,KRW,CUST-0006,부산,해운대구,paid
2026-08-13T14:02:00.000Z,무신사,FRAME-31-DNM-F,9,1805760,78000,216691,81259,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-10-5-1,1,KR,KRW,CUST-0011,인천,연수구,paid
2026-08-13T15:09:00.000Z,29CM,FRAME-31-DNM-F,11,2257200,78000,316008,90288,3500,16416,2,ONLINE,온라인몰,Denim Dress,DRESS,BETA-10-5-2,1,KR,KRW,CUST-0016,대구,수성구,paid
2026-08-13T16:16:00.000Z,네이버,FRAME-31-DNM-F,12,2571840,78000,205747,64296,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-10-5-3,1,KR,KRW,CUST-0021,서울,성동구,paid
2026-08-13T17:23:00.000Z,W컨셉,FRAME-31-DNM-F,14,2745120,78000,411768,96079,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-10-5-4,1,KR,KRW,CUST-0026,서울,강남구,paid
2026-08-13T18:30:00.000Z,매장 POS,FRAME-31-DNM-F,17,3798480,78000,75970,37985,0,0,0,STORE-SEONGSU,성수 플래그십,Denim Dress,DRESS,BETA-10-5-5,1,KR,KRW,CUST-0031,경기,성남시,paid
2026-08-13T14:06:00.000Z,자사몰,SHEER-15-WHT-F,10,960300,31000,38412,33611,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-10-6-0,1,KR,KRW,CUST-0017,인천,연수구,paid
2026-08-13T15:13:00.000Z,무신사,SHEER-15-WHT-F,11,958320,31000,114998,43124,3500,6970,2,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-10-6-1,1,KR,KRW,CUST-0022,대구,수성구,paid
2026-08-13T16:20:00.000Z,29CM,SHEER-15-WHT-F,13,1158300,31000,162162,46332,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-10-6-2,1,KR,KRW,CUST-0027,서울,성동구,paid
2026-08-13T17:27:00.000Z,네이버,SHEER-15-WHT-F,15,1395900,31000,111672,34898,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-10-6-3,1,KR,KRW,CUST-0032,서울,강남구,paid
2026-08-13T18:34:00.000Z,W컨셉,SHEER-15-WHT-F,17,1447380,31000,217107,50658,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-10-6-4,1,KR,KRW,CUST-0037,경기,성남시,paid
2026-08-13T19:41:00.000Z,매장 POS,SHEER-15-WHT-F,19,1843380,31000,36868,18434,0,0,0,STORE-GANGNAM,강남점,Sheer Layer Top,TOP,BETA-10-6-5,1,KR,KRW,CUST-0042,부산,해운대구,paid
2026-08-13T15:17:00.000Z,자사몰,FORM-12-BLK-F,12,3119520,91000,124781,109183,3500,20797,2,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-10-7-0,1,KR,KRW,CUST-0028,대구,수성구,paid
2026-08-13T16:24:00.000Z,무신사,FORM-12-BLK-F,13,3065920,91000,367910,137966,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-10-7-1,1,KR,KRW,CUST-0033,서울,성동구,paid
2026-08-13T17:31:00.000Z,29CM,FORM-12-BLK-F,16,3859200,91000,540288,154368,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-10-7-2,1,KR,KRW,CUST-0038,서울,강남구,paid
2026-08-13T18:38:00.000Z,네이버,FORM-12-BLK-F,18,4534560,91000,362765,113364,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-10-7-3,1,KR,KRW,CUST-0043,경기,성남시,paid
2026-08-13T19:45:00.000Z,W컨셉,FORM-12-BLK-F,20,4609600,91000,691440,161336,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-10-7-4,1,KR,KRW,CUST-0048,부산,해운대구,paid
2026-08-13T20:52:00.000Z,매장 POS,FORM-12-BLK-F,22,5778080,91000,115562,57781,0,0,0,STORE-HANNAM,한남점,Relaxed Blazer,OUTER,BETA-10-7-5,1,KR,KRW,CUST-0053,인천,연수구,paid
2026-08-12T21:00:00.000Z,자사몰,ARC-07-BLK-F,3,721680,82000,28867,25259,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-11-0-0,1,KR,KRW,CUST-0408,대구,수성구,paid
2026-08-12T10:07:00.000Z,무신사,ARC-07-BLK-F,4,872960,82000,104755,39283,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-11-0-1,1,KR,KRW,CUST-0413,서울,성동구,paid
2026-08-12T11:14:00.000Z,29CM,ARC-07-BLK-F,4,892800,82000,124992,35712,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-11-0-2,1,KR,KRW,CUST-0418,서울,강남구,paid
2026-08-12T12:21:00.000Z,네이버,ARC-07-BLK-F,5,1165600,82000,93248,29140,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-11-0-3,1,KR,KRW,CUST-0003,경기,성남시,paid
2026-08-12T13:28:00.000Z,W컨셉,ARC-07-BLK-F,5,1066400,82000,159960,37324,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-11-0-4,1,KR,KRW,CUST-0008,부산,해운대구,paid
2026-08-12T14:35:00.000Z,매장 POS,ARC-07-BLK-F,6,1458240,82000,29165,14582,0,0,0,STORE-BUSAN,부산 센텀,Utility Jacket,OUTER,BETA-11-0-5,1,CN,KRW,CUST-0013,인천,연수구,paid
2026-08-12T10:11:00.000Z,자사몰,FLOW-22-BLK-F,4,613040,51000,24522,21456,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-11-1-0,1,KR,KRW,CUST-0419,서울,성동구,paid
2026-08-12T11:18:00.000Z,무신사,FLOW-22-BLK-F,5,695200,51000,83424,31284,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-11-1-1,1,KR,KRW,CUST-0004,서울,강남구,paid
2026-08-12T12:25:00.000Z,29CM,FLOW-22-BLK-F,5,711000,51000,99540,28440,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-11-1-2,1,KR,KRW,CUST-0009,경기,성남시,paid
2026-08-12T13:32:00.000Z,네이버,FLOW-22-BLK-F,6,891120,51000,71290,22278,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-11-1-3,1,KR,KRW,CUST-0014,부산,해운대구,paid
2026-08-12T14:39:00.000Z,W컨셉,FLOW-22-BLK-F,7,951160,51000,142674,33291,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-11-1-4,1,KR,KRW,CUST-0019,인천,연수구,paid
2026-08-12T15:46:00.000Z,매장 POS,FLOW-22-BLK-F,8,1238720,51000,24774,12387,0,12387,2,STORE-SHANGHAI,상하이 IFC,Drape Pants,BOTTOM,BETA-11-1-5,1,CN,KRW,CUST-0024,대구,수성구,paid
2026-08-12T11:22:00.000Z,자사몰,EASE-19-IVY-F,5,431650,27000,17266,15108,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-11-2-0,1,KR,KRW,CUST-0010,서울,강남구,paid
2026-08-12T12:29:00.000Z,무신사,EASE-19-IVY-F,5,0,27000,0,0,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-11-2-1,1,KR,KRW,CUST-0015,경기,성남시,cancelled
2026-08-12T13:36:00.000Z,29CM,EASE-19-IVY-F,6,480600,27000,67284,19224,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-11-2-2,1,KR,KRW,CUST-0020,부산,해운대구,paid
2026-08-12T14:43:00.000Z,네이버,EASE-19-IVY-F,7,585620,27000,46850,14641,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-11-2-3,1,KR,KRW,CUST-0025,인천,연수구,paid
2026-08-12T15:50:00.000Z,W컨셉,EASE-19-IVY-F,8,612320,27000,91848,21431,3500,6123,2,ONLINE,온라인몰,Layer Top,TOP,BETA-11-2-4,1,KR,KRW,CUST-0030,대구,수성구,paid
2026-08-12T16:57:00.000Z,매장 POS,EASE-19-IVY-F,10,872200,27000,17444,8722,0,0,0,DC-ONLINE,온라인 DC,Layer Top,TOP,BETA-11-2-5,1,CN,KRW,CUST-0035,서울,성동구,paid
2026-08-12T12:33:00.000Z,자사몰,CORE-08-GRY-F,6,692580,39000,27703,24240,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-11-3-0,1,KR,KRW,CUST-0021,경기,성남시,paid
2026-08-12T13:40:00.000Z,무신사,CORE-08-GRY-F,7,733040,39000,87965,32987,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-11-3-1,1,KR,KRW,CUST-0026,부산,해운대구,paid
2026-08-12T14:47:00.000Z,29CM,CORE-08-GRY-F,8,856800,39000,119952,34272,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-11-3-2,1,KR,KRW,CUST-0031,인천,연수구,paid
2026-08-12T15:54:00.000Z,네이버,CORE-08-GRY-F,9,1006740,39000,80539,25169,3500,8949,2,ONLINE,온라인몰,Core Knit,TOP,BETA-11-3-3,1,KR,KRW,CUST-0036,대구,수성구,paid
2026-08-12T16:01:00.000Z,W컨셉,CORE-08-GRY-F,11,1125740,39000,168861,39401,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-11-3-4,1,KR,KRW,CUST-0041,서울,성동구,paid
2026-08-12T17:08:00.000Z,매장 POS,CORE-08-GRY-F,12,1399440,39000,27989,13994,0,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-11-3-5,1,CN,KRW,CUST-0046,서울,강남구,paid
2026-08-12T13:44:00.000Z,자사몰,AIR-24-NVY-F,7,1344420,65000,53777,47055,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-11-4-0,1,KR,KRW,CUST-0032,부산,해운대구,paid
2026-08-12T14:51:00.000Z,무신사,AIR-24-NVY-F,8,1393920,65000,167270,62726,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-11-4-1,1,KR,KRW,CUST-0037,인천,연수구,paid
2026-08-12T15:58:00.000Z,29CM,AIR-24-NVY-F,9,1603800,65000,224532,64152,3500,14256,2,ONLINE,온라인몰,Volume Dress,DRESS,BETA-11-4-2,1,KR,KRW,CUST-0042,대구,수성구,paid
2026-08-12T16:05:00.000Z,네이버,AIR-24-NVY-F,11,2047320,65000,163786,51183,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-11-4-3,1,KR,KRW,CUST-0047,서울,성동구,paid
2026-08-12T17:12:00.000Z,W컨셉,AIR-24-NVY-F,13,2213640,65000,332046,77477,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-11-4-4,1,KR,KRW,CUST-0052,서울,강남구,paid
2026-08-12T18:19:00.000Z,매장 POS,AIR-24-NVY-F,15,2910600,65000,58212,29106,0,0,0,STORE-SEONGSU,성수 플래그십,Volume Dress,DRESS,BETA-11-4-5,1,CN,KRW,CUST-0057,경기,성남시,paid
2026-08-12T14:55:00.000Z,자사몰,FRAME-31-DNM-F,8,1769280,78000,70771,61925,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-11-5-0,1,KR,KRW,CUST-0043,인천,연수구,paid
2026-08-12T15:02:00.000Z,무신사,FRAME-31-DNM-F,10,2006400,78000,240768,90288,3500,16051,2,ONLINE,온라인몰,Denim Dress,DRESS,BETA-11-5-1,1,KR,KRW,CUST-0048,대구,수성구,paid
2026-08-12T16:09:00.000Z,29CM,FRAME-31-DNM-F,12,2462400,78000,344736,98496,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-11-5-2,1,KR,KRW,CUST-0053,서울,성동구,paid
2026-08-12T17:16:00.000Z,네이버,FRAME-31-DNM-F,14,3000480,78000,240038,75012,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-11-5-3,1,KR,KRW,CUST-0058,서울,강남구,paid
2026-08-12T18:23:00.000Z,W컨셉,FRAME-31-DNM-F,16,3137280,78000,470592,109805,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-11-5-4,1,KR,KRW,CUST-0063,경기,성남시,paid
2026-08-12T19:30:00.000Z,매장 POS,FRAME-31-DNM-F,18,4021920,78000,80438,40219,0,0,0,STORE-GANGNAM,강남점,Denim Dress,DRESS,BETA-11-5-5,1,CN,KRW,CUST-0068,부산,해운대구,paid
2026-08-12T15:06:00.000Z,자사몰,SHEER-15-WHT-F,10,960300,31000,38412,33611,3500,7682,2,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-11-6-0,1,KR,KRW,CUST-0054,대구,수성구,paid
2026-08-12T16:13:00.000Z,무신사,SHEER-15-WHT-F,12,1045440,31000,125453,47045,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-11-6-1,1,KR,KRW,CUST-0059,서울,성동구,paid
2026-08-12T17:20:00.000Z,29CM,SHEER-15-WHT-F,14,1247400,31000,174636,49896,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-11-6-2,1,KR,KRW,CUST-0064,서울,강남구,paid
2026-08-12T18:27:00.000Z,네이버,SHEER-15-WHT-F,16,1488960,31000,119117,37224,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-11-6-3,1,KR,KRW,CUST-0069,경기,성남시,paid
2026-08-12T19:34:00.000Z,W컨셉,SHEER-15-WHT-F,18,1532520,31000,229878,53638,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-11-6-4,1,KR,KRW,CUST-0074,부산,해운대구,paid
2026-08-12T20:41:00.000Z,매장 POS,SHEER-15-WHT-F,20,1940400,31000,38808,19404,0,0,0,STORE-HANNAM,한남점,Sheer Layer Top,TOP,BETA-11-6-5,1,CN,KRW,CUST-0079,인천,연수구,paid
2026-08-12T16:17:00.000Z,자사몰,FORM-12-BLK-F,13,3379480,91000,135179,118282,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-11-7-0,1,KR,KRW,CUST-0065,서울,성동구,paid
2026-08-12T17:24:00.000Z,무신사,FORM-12-BLK-F,15,3537600,91000,424512,159192,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-11-7-1,1,KR,KRW,CUST-0070,서울,강남구,paid
2026-08-12T18:31:00.000Z,29CM,FORM-12-BLK-F,17,4100400,91000,574056,164016,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-11-7-2,1,KR,KRW,CUST-0075,경기,성남시,paid
2026-08-12T19:38:00.000Z,네이버,FORM-12-BLK-F,19,4786480,91000,382918,119662,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-11-7-3,1,KR,KRW,CUST-0080,부산,해운대구,paid
2026-08-12T20:45:00.000Z,W컨셉,FORM-12-BLK-F,21,4840080,91000,726012,169403,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-11-7-4,1,KR,KRW,CUST-0085,인천,연수구,paid
2026-08-12T21:52:00.000Z,매장 POS,FORM-12-BLK-F,23,6040720,91000,120814,60407,0,0,0,STORE-BUSAN,부산 센텀,Relaxed Blazer,OUTER,BETA-11-7-5,1,CN,KRW,CUST-0090,대구,수성구,paid
2026-08-11T10:00:00.000Z,자사몰,ARC-07-BLK-F,3,721680,82000,28867,25259,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-12-0-0,1,KR,KRW,CUST-0025,서울,성동구,paid
2026-08-11T11:07:00.000Z,무신사,ARC-07-BLK-F,4,872960,82000,104755,39283,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-12-0-1,1,KR,KRW,CUST-0030,서울,강남구,paid
2026-08-11T12:14:00.000Z,29CM,ARC-07-BLK-F,4,0,82000,0,0,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-12-0-2,1,KR,KRW,CUST-0035,경기,성남시,cancelled
2026-08-11T13:21:00.000Z,네이버,ARC-07-BLK-F,5,1165600,82000,93248,29140,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-12-0-3,1,KR,KRW,CUST-0040,부산,해운대구,paid
2026-08-11T14:28:00.000Z,W컨셉,ARC-07-BLK-F,6,1279680,82000,191952,44789,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BETA-12-0-4,1,KR,KRW,CUST-0045,인천,연수구,paid
2026-08-11T15:35:00.000Z,매장 POS,ARC-07-BLK-F,7,1701280,82000,34026,17013,0,9722,1,STORE-SHANGHAI,상하이 IFC,Utility Jacket,OUTER,BETA-12-0-5,1,KR,KRW,CUST-0050,대구,수성구,paid
2026-08-11T11:11:00.000Z,자사몰,FLOW-22-BLK-F,4,613040,51000,24522,21456,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-12-1-0,1,KR,KRW,CUST-0036,서울,강남구,paid
2026-08-11T12:18:00.000Z,무신사,FLOW-22-BLK-F,4,556160,51000,66739,25027,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-12-1-1,1,KR,KRW,CUST-0041,경기,성남시,paid
2026-08-11T13:25:00.000Z,29CM,FLOW-22-BLK-F,5,711000,51000,99540,28440,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-12-1-2,1,KR,KRW,CUST-0046,부산,해운대구,paid
2026-08-11T14:32:00.000Z,네이버,FLOW-22-BLK-F,6,891120,51000,71290,22278,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-12-1-3,1,KR,KRW,CUST-0051,인천,연수구,paid
2026-08-11T15:39:00.000Z,W컨셉,FLOW-22-BLK-F,7,951160,51000,142674,33291,3500,5435,1,ONLINE,온라인몰,Drape Pants,BOTTOM,BETA-12-1-4,1,KR,KRW,CUST-0056,대구,수성구,paid
2026-08-11T16:46:00.000Z,매장 POS,FLOW-22-BLK-F,9,1393560,51000,27871,13936,0,0,0,DC-ONLINE,온라인 DC,Drape Pants,BOTTOM,BETA-12-1-5,1,KR,KRW,CUST-0061,서울,성동구,paid
2026-08-11T12:22:00.000Z,자사몰,EASE-19-IVY-F,5,431650,27000,17266,15108,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-12-2-0,1,KR,KRW,CUST-0047,경기,성남시,paid
2026-08-11T13:29:00.000Z,무신사,EASE-19-IVY-F,6,469920,27000,56390,21146,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-12-2-1,1,KR,KRW,CUST-0052,부산,해운대구,paid
2026-08-11T14:36:00.000Z,29CM,EASE-19-IVY-F,6,480600,27000,67284,19224,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-12-2-2,1,KR,KRW,CUST-0057,인천,연수구,paid
2026-08-11T15:43:00.000Z,네이버,EASE-19-IVY-F,8,669280,27000,53542,16732,3500,6693,2,ONLINE,온라인몰,Layer Top,TOP,BETA-12-2-3,1,KR,KRW,CUST-0062,대구,수성구,paid
2026-08-11T16:50:00.000Z,W컨셉,EASE-19-IVY-F,9,688860,27000,103329,24110,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-12-2-4,1,KR,KRW,CUST-0067,서울,성동구,paid
2026-08-11T17:57:00.000Z,매장 POS,EASE-19-IVY-F,11,959420,27000,19188,9594,0,0,0,ONLINE,온라인몰,Layer Top,TOP,BETA-12-2-5,1,KR,KRW,CUST-0072,서울,강남구,paid
2026-08-11T13:33:00.000Z,자사몰,CORE-08-GRY-F,6,692580,39000,27703,24240,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-12-3-0,1,KR,KRW,CUST-0058,부산,해운대구,paid
2026-08-11T14:40:00.000Z,무신사,CORE-08-GRY-F,7,733040,39000,87965,32987,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-12-3-1,1,KR,KRW,CUST-0063,인천,연수구,paid
2026-08-11T15:47:00.000Z,29CM,CORE-08-GRY-F,8,856800,39000,119952,34272,3500,8568,2,ONLINE,온라인몰,Core Knit,TOP,BETA-12-3-2,1,KR,KRW,CUST-0068,대구,수성구,paid
2026-08-11T16:54:00.000Z,네이버,CORE-08-GRY-F,10,1118600,39000,89488,27965,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-12-3-3,1,KR,KRW,CUST-0073,서울,성동구,paid
2026-08-11T17:01:00.000Z,W컨셉,CORE-08-GRY-F,12,1228080,39000,184212,42983,3500,0,0,ONLINE,온라인몰,Core Knit,TOP,BETA-12-3-4,1,KR,KRW,CUST-0078,서울,강남구,paid
2026-08-11T18:08:00.000Z,매장 POS,CORE-08-GRY-F,13,1516060,39000,30321,15161,0,0,0,STORE-SEONGSU,성수 플래그십,Core Knit,TOP,BETA-12-3-5,1,KR,KRW,CUST-0083,경기,성남시,paid
2026-08-11T14:44:00.000Z,자사몰,AIR-24-NVY-F,7,1344420,65000,53777,47055,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-12-4-0,1,KR,KRW,CUST-0069,인천,연수구,paid
2026-08-11T15:51:00.000Z,무신사,AIR-24-NVY-F,9,1568160,65000,188179,70567,3500,13939,2,ONLINE,온라인몰,Volume Dress,DRESS,BETA-12-4-1,1,KR,KRW,CUST-0074,대구,수성구,paid
2026-08-11T16:58:00.000Z,29CM,AIR-24-NVY-F,10,1782000,65000,249480,71280,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-12-4-2,1,KR,KRW,CUST-0079,서울,성동구,paid
2026-08-11T17:05:00.000Z,네이버,AIR-24-NVY-F,12,2233440,65000,178675,55836,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-12-4-3,1,KR,KRW,CUST-0084,서울,강남구,paid
2026-08-11T18:12:00.000Z,W컨셉,AIR-24-NVY-F,14,2383920,65000,357588,83437,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BETA-12-4-4,1,KR,KRW,CUST-0089,경기,성남시,paid
2026-08-11T19:19:00.000Z,매장 POS,AIR-24-NVY-F,16,3104640,65000,62093,31046,0,0,0,STORE-GANGNAM,강남점,Volume Dress,DRESS,BETA-12-4-5,1,KR,KRW,CUST-0094,부산,해운대구,paid
2026-08-11T15:55:00.000Z,자사몰,FRAME-31-DNM-F,9,1990440,78000,79618,69665,3500,17693,2,ONLINE,온라인몰,Denim Dress,DRESS,BETA-12-5-0,1,KR,KRW,CUST-0080,대구,수성구,paid
2026-08-11T16:02:00.000Z,무신사,FRAME-31-DNM-F,11,2207040,78000,264845,99317,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-12-5-1,1,KR,KRW,CUST-0085,서울,성동구,paid
2026-08-11T17:09:00.000Z,29CM,FRAME-31-DNM-F,13,2667600,78000,373464,106704,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-12-5-2,1,KR,KRW,CUST-0090,서울,강남구,paid
2026-08-11T18:16:00.000Z,네이버,FRAME-31-DNM-F,15,3214800,78000,257184,80370,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-12-5-3,1,KR,KRW,CUST-0095,경기,성남시,paid
2026-08-11T19:23:00.000Z,W컨셉,FRAME-31-DNM-F,17,3333360,78000,500004,116668,3500,0,0,ONLINE,온라인몰,Denim Dress,DRESS,BETA-12-5-4,1,KR,KRW,CUST-0100,부산,해운대구,paid
2026-08-11T20:30:00.000Z,매장 POS,FRAME-31-DNM-F,19,4245360,78000,84907,42454,0,0,0,STORE-HANNAM,한남점,Denim Dress,DRESS,BETA-12-5-5,1,KR,KRW,CUST-0105,인천,연수구,paid
2026-08-11T16:06:00.000Z,자사몰,SHEER-15-WHT-F,11,1056330,31000,42253,36972,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-12-6-0,1,KR,KRW,CUST-0091,서울,성동구,paid
2026-08-11T17:13:00.000Z,무신사,SHEER-15-WHT-F,13,1132560,31000,135907,50965,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-12-6-1,1,KR,KRW,CUST-0096,서울,강남구,paid
2026-08-11T18:20:00.000Z,29CM,SHEER-15-WHT-F,15,1336500,31000,187110,53460,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-12-6-2,1,KR,KRW,CUST-0101,경기,성남시,paid
2026-08-11T19:27:00.000Z,네이버,SHEER-15-WHT-F,18,1675080,31000,134006,41877,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-12-6-3,1,KR,KRW,CUST-0106,부산,해운대구,paid
2026-08-11T20:34:00.000Z,W컨셉,SHEER-15-WHT-F,19,1617660,31000,242649,56618,3500,0,0,ONLINE,온라인몰,Sheer Layer Top,TOP,BETA-12-6-4,1,KR,KRW,CUST-0111,인천,연수구,paid
2026-08-11T21:41:00.000Z,매장 POS,SHEER-15-WHT-F,21,2037420,31000,40748,20374,0,0,0,STORE-BUSAN,부산 센텀,Sheer Layer Top,TOP,BETA-12-6-5,1,KR,KRW,CUST-0116,대구,수성구,paid
2026-08-11T17:17:00.000Z,자사몰,FORM-12-BLK-F,14,3639440,91000,145578,127380,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-12-7-0,1,KR,KRW,CUST-0102,서울,강남구,paid
2026-08-11T18:24:00.000Z,무신사,FORM-12-BLK-F,16,3773440,91000,452813,169805,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-12-7-1,1,KR,KRW,CUST-0107,경기,성남시,paid
2026-08-11T19:31:00.000Z,29CM,FORM-12-BLK-F,18,4341600,91000,607824,173664,3500,0,0,ONLINE,온라인몰,Relaxed Blazer,OUTER,BETA-12-7-2,1,KR,KRW,CUST-0112,부산,해운대구,paid
