sold_at,channel_code,sku_code,quantity,net_sales,unit_cost,channel_fee,marketing_cost,shipping_cost,return_cost,returned_quantity,location_code,location_name,product_name,category,order_id,line_id,country_code,currency_code,customer_token,shipping_region_1,shipping_region_2,order_status,scenario_note,data_pack_version
2026-08-22T17:45:00+09:00,자사몰,LUME-09-BEG-F,3,517980,59000,20719,18129,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,EVENT14-20260822-07-00,1,KR,KRW,CUST-0352,경기,성남시,paid,정상 범위,v2
2026-08-22T18:58:00+09:00,무신사,LUME-09-BEG-F,4,655040,59000,78605,29477,3500,6500,1,ONLINE,온라인몰,Knit Cardigan,KNIT,EVENT14-20260822-07-01,1,KR,KRW,CUST-0363,경기,수원시,paid,정상 범위,v2
2026-08-22T19:11:00+09:00,29CM,LUME-09-BEG-F,2,334640,59000,46850,13386,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,EVENT14-20260822-07-02,1,KR,KRW,CUST-0374,부산,해운대구,paid,정상 범위,v2
2026-08-22T20:24:00+09:00,네이버,LUME-09-BEG-F,3,517980,59000,41438,12950,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,EVENT14-20260822-07-03,1,KR,KRW,CUST-0385,인천,연수구,paid,정상 범위,v2
2026-08-22T10:37:00+09:00,W컨셉,LUME-09-BEG-F,2,313280,59000,46992,10965,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,EVENT14-20260822-07-04,1,KR,KRW,CUST-0396,대구,수성구,paid,정상 범위,v2
2026-08-22T11:50:00+09:00,매장 POS,LUME-09-BEG-F,1,172660,59000,3453,1727,0,0,0,STORE-GANGNAM,강남점,Knit Cardigan,KNIT,EVENT14-20260822-07-05,1,KR,KRW,CUST-0407,서울,강남구,paid,정상 범위,v2
2026-08-22T18:56:00+09:00,자사몰,CORE-55-WHT-F,5,329800,19000,13192,11543,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260822-08-00,1,KR,KRW,CUST-0389,경기,수원시,paid,정상 범위,v2
2026-08-22T19:09:00+09:00,무신사,CORE-55-WHT-F,7,437920,19000,52550,19706,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260822-08-01,1,KR,KRW,CUST-0400,부산,해운대구,paid,정상 범위,v2
2026-08-22T20:22:00+09:00,29CM,CORE-55-WHT-F,4,255680,19000,35795,10227,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260822-08-02,1,KR,KRW,CUST-0411,인천,연수구,paid,정상 범위,v2
2026-08-22T10:35:00+09:00,네이버,CORE-55-WHT-F,6,395760,19000,31661,9894,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260822-08-03,1,KR,KRW,CUST-0422,대구,수성구,paid,정상 범위,v2
2026-08-22T11:48:00+09:00,W컨셉,CORE-55-WHT-F,4,239360,19000,35904,8378,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260822-08-04,1,KR,KRW,CUST-0433,서울,성동구,paid,정상 범위,v2
2026-08-22T12:01:00+09:00,매장 POS,CORE-55-WHT-F,5,329800,19000,6596,3298,0,0,0,STORE-HANNAM,한남점,Logo Tee,TOP,EVENT14-20260822-08-05,1,KR,KRW,CUST-0444,서울,용산구,paid,정상 범위,v2
2026-08-22T19:07:00+09:00,자사몰,FORM-42-DEN-F,4,651840,58000,26074,22814,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260822-09-00,1,KR,KRW,CUST-0426,부산,해운대구,paid,정상 범위,v2
2026-08-22T20:20:00+09:00,무신사,FORM-42-DEN-F,3,463680,58000,55642,20866,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260822-09-01,1,KR,KRW,CUST-0437,인천,연수구,paid,정상 범위,v2
2026-08-22T10:33:00+09:00,29CM,FORM-42-DEN-F,3,473760,58000,66326,18950,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260822-09-02,1,KR,KRW,CUST-0448,대구,수성구,paid,정상 범위,v2
2026-08-22T11:46:00+09:00,네이버,FORM-42-DEN-F,3,488880,58000,39110,12222,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260822-09-03,1,KR,KRW,CUST-0459,서울,성동구,paid,정상 범위,v2
2026-08-22T12:59:00+09:00,W컨셉,FORM-42-DEN-F,2,295680,58000,44352,10349,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260822-09-04,1,KR,KRW,CUST-0470,서울,강남구,paid,정상 범위,v2
2026-08-22T13:12:00+09:00,매장 POS,FORM-42-DEN-F,2,325920,58000,6518,3259,0,0,0,STORE-BUSAN,부산 센텀,Denim Skirt,BOTTOM,EVENT14-20260822-09-05,1,KR,KRW,CUST-0481,부산,해운대구,paid,정상 범위,v2
2026-08-22T20:18:00+09:00,자사몰,COVE-14-BLK-F,3,663480,76000,26539,23222,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260822-10-00,1,KR,KRW,CUST-0463,인천,연수구,paid,정상 범위,v2
2026-08-22T10:31:00+09:00,무신사,COVE-14-BLK-F,2,419520,76000,50342,18878,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260822-10-01,1,KR,KRW,CUST-0474,대구,수성구,paid,정상 범위,v2
2026-08-22T11:44:00+09:00,29CM,COVE-14-BLK-F,2,0,76000,0,0,0,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260822-10-02,1,KR,KRW,CUST-0485,서울,성동구,cancelled,정상 범위,v2
2026-08-22T12:57:00+09:00,네이버,COVE-14-BLK-F,2,442320,76000,35386,11058,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260822-10-03,1,KR,KRW,CUST-0496,서울,강남구,paid,정상 범위,v2
2026-08-22T13:10:00+09:00,W컨셉,COVE-14-BLK-F,2,401280,76000,60192,14045,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260822-10-04,1,KR,KRW,CUST-0507,서울,마포구,paid,정상 범위,v2
2026-08-22T14:23:00+09:00,매장 POS,COVE-14-BLK-F,1,221160,76000,4423,2212,0,0,0,STORE-SHANGHAI,상하이 IFC,Maxi Dress,DRESS,EVENT14-20260822-10-05,1,CN,KRW,CUST-0518,上海,浦东新区,paid,정상 범위,v2
2026-08-22T10:29:00+09:00,자사몰,EDGE-28-GRY-F,2,519920,91000,20797,18197,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260822-11-00,1,KR,KRW,CUST-0500,대구,수성구,paid,정상 범위,v2
2026-08-22T11:42:00+09:00,무신사,EDGE-28-GRY-F,3,739680,91000,88762,33286,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260822-11-01,1,KR,KRW,CUST-0511,서울,성동구,paid,정상 범위,v2
2026-08-22T12:55:00+09:00,29CM,EDGE-28-GRY-F,2,503840,91000,70538,20154,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260822-11-02,1,KR,KRW,CUST-0522,서울,강남구,paid,정상 범위,v2
2026-08-22T13:08:00+09:00,네이버,EDGE-28-GRY-F,1,259960,91000,20797,6499,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260822-11-03,1,KR,KRW,CUST-0533,서울,마포구,paid,정상 범위,v2
2026-08-22T14:21:00+09:00,W컨셉,EDGE-28-GRY-F,2,471680,91000,70752,16509,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260822-11-04,1,KR,KRW,CUST-0544,경기,성남시,paid,정상 범위,v2
2026-08-22T15:34:00+09:00,매장 POS,EDGE-28-GRY-F,1,259960,91000,5199,2600,0,0,0,STORE-SEONGSU,성수 플래그십,Zip Jacket,OUTER,EVENT14-20260822-11-05,1,KR,KRW,CUST-0555,서울,성동구,paid,정상 범위,v2
2026-08-23T10:35:00+09:00,자사몰,ARC-07-BLK-F,5,1202800,82000,48112,42098,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,EVENT14-20260823-00-00,1,KR,KRW,CUST-0116,대구,수성구,paid,정상 범위,v2
2026-08-23T11:48:00+09:00,무신사,ARC-07-BLK-F,7,1597120,82000,191654,71870,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,EVENT14-20260823-00-01,1,KR,KRW,CUST-0127,서울,성동구,paid,정상 범위,v2
2026-08-23T12:01:00+09:00,29CM,ARC-07-BLK-F,4,932480,82000,130547,37299,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,EVENT14-20260823-00-02,1,KR,KRW,CUST-0138,서울,강남구,paid,정상 범위,v2
2026-08-23T13:14:00+09:00,네이버,ARC-07-BLK-F,6,1443360,82000,115469,36084,3500,6500,1,ONLINE,온라인몰,Utility Jacket,OUTER,EVENT14-20260823-00-03,1,KR,KRW,CUST-0149,서울,마포구,paid,정상 범위,v2
2026-08-23T14:27:00+09:00,W컨셉,ARC-07-BLK-F,4,872960,82000,130944,30554,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,EVENT14-20260823-00-04,1,KR,KRW,CUST-0160,경기,성남시,paid,정상 범위,v2
2026-08-23T15:40:00+09:00,매장 POS,ARC-07-BLK-F,3,721680,82000,14434,7217,0,0,0,STORE-SEONGSU,성수 플래그십,Utility Jacket,OUTER,EVENT14-20260823-00-05,1,KR,KRW,CUST-0171,서울,성동구,paid,정상 범위,v2
2026-08-23T11:46:00+09:00,자사몰,FLOW-22-BLK-F,4,613040,51000,24522,21456,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,EVENT14-20260823-01-00,1,KR,KRW,CUST-0153,서울,성동구,paid,정상 범위,v2
2026-08-23T12:59:00+09:00,무신사,FLOW-22-BLK-F,6,872160,51000,104659,39247,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,EVENT14-20260823-01-01,1,KR,KRW,CUST-0164,서울,강남구,paid,정상 범위,v2
2026-08-23T13:12:00+09:00,29CM,FLOW-22-BLK-F,3,445560,51000,62378,17822,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,EVENT14-20260823-01-02,1,KR,KRW,CUST-0175,서울,마포구,paid,정상 범위,v2
2026-08-23T14:25:00+09:00,네이버,FLOW-22-BLK-F,5,766300,51000,61304,19158,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,EVENT14-20260823-01-03,1,KR,KRW,CUST-0186,경기,성남시,paid,정상 범위,v2
2026-08-23T15:38:00+09:00,W컨셉,FLOW-22-BLK-F,3,417120,51000,62568,14599,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,EVENT14-20260823-01-04,1,KR,KRW,CUST-0197,경기,수원시,paid,정상 범위,v2
2026-08-23T16:51:00+09:00,매장 POS,FLOW-22-BLK-F,4,613040,51000,12261,6130,0,0,0,STORE-GANGNAM,강남점,Drape Pants,BOTTOM,EVENT14-20260823-01-05,1,KR,KRW,CUST-0208,서울,강남구,paid,정상 범위,v2
2026-08-23T12:57:00+09:00,자사몰,EASE-19-CRM-F,3,290280,36000,11611,10160,3500,6500,1,ONLINE,온라인몰,Layer Top,TOP,EVENT14-20260823-02-00,1,KR,KRW,CUST-0190,서울,강남구,paid,EASE-19 판매 둔화·반품 증가,v2
2026-08-23T13:10:00+09:00,무신사,EASE-19-CRM-F,2,193520,36000,23222,8708,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,EVENT14-20260823-02-01,1,KR,KRW,CUST-0201,서울,마포구,paid,EASE-19 판매 둔화·반품 증가,v2
2026-08-23T14:23:00+09:00,29CM,EASE-19-CRM-F,2,193520,36000,27093,7741,3500,6500,1,ONLINE,온라인몰,Layer Top,TOP,EVENT14-20260823-02-02,1,KR,KRW,CUST-0212,경기,성남시,paid,EASE-19 판매 둔화·반품 증가,v2
2026-08-23T15:36:00+09:00,네이버,EASE-19-CRM-F,2,193520,36000,15482,4838,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,EVENT14-20260823-02-03,1,KR,KRW,CUST-0223,경기,수원시,paid,EASE-19 판매 둔화·반품 증가,v2
2026-08-23T16:49:00+09:00,W컨셉,EASE-19-CRM-F,1,96760,36000,14514,3387,3500,6500,1,ONLINE,온라인몰,Layer Top,TOP,EVENT14-20260823-02-04,1,KR,KRW,CUST-0234,부산,해운대구,paid,EASE-19 판매 둔화·반품 증가,v2
2026-08-23T17:02:00+09:00,매장 POS,EASE-19-CRM-F,2,193520,36000,3870,1935,0,0,0,STORE-HANNAM,한남점,Layer Top,TOP,EVENT14-20260823-02-05,1,KR,KRW,CUST-0245,서울,용산구,paid,EASE-19 판매 둔화·반품 증가,v2
2026-08-23T13:08:00+09:00,자사몰,NOVA-11-NVY-F,4,845840,72000,33834,29604,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,EVENT14-20260823-03-00,1,KR,KRW,CUST-0227,서울,마포구,paid,정상 범위,v2
2026-08-23T14:21:00+09:00,무신사,NOVA-11-NVY-F,3,601680,72000,72202,27076,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,EVENT14-20260823-03-01,1,KR,KRW,CUST-0238,경기,성남시,paid,정상 범위,v2
2026-08-23T15:34:00+09:00,29CM,NOVA-11-NVY-F,3,614760,72000,86066,24590,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,EVENT14-20260823-03-02,1,KR,KRW,CUST-0249,경기,수원시,paid,정상 범위,v2
2026-08-23T16:47:00+09:00,네이버,NOVA-11-NVY-F,3,634380,72000,50750,15860,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,EVENT14-20260823-03-03,1,KR,KRW,CUST-0260,부산,해운대구,paid,정상 범위,v2
2026-08-23T17:00:00+09:00,W컨셉,NOVA-11-NVY-F,3,575520,72000,86328,20143,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,EVENT14-20260823-03-04,1,KR,KRW,CUST-0271,인천,연수구,paid,정상 범위,v2
2026-08-23T18:13:00+09:00,매장 POS,NOVA-11-NVY-F,2,422920,72000,8458,4229,0,0,0,STORE-BUSAN,부산 센텀,Volume Dress,DRESS,EVENT14-20260823-03-05,1,KR,KRW,CUST-0282,부산,해운대구,paid,정상 범위,v2
2026-08-23T14:19:00+09:00,자사몰,AIR-24-NVY-F,5,960300,68000,38412,33611,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,EVENT14-20260823-04-00,1,KR,KRW,CUST-0264,경기,성남시,paid,정상 범위,v2
2026-08-23T15:32:00+09:00,무신사,AIR-24-NVY-F,6,1092960,68000,131155,49183,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,EVENT14-20260823-04-01,1,KR,KRW,CUST-0275,경기,수원시,paid,정상 범위,v2
2026-08-23T16:45:00+09:00,29CM,AIR-24-NVY-F,4,744480,68000,104227,29779,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,EVENT14-20260823-04-02,1,KR,KRW,CUST-0286,부산,해운대구,paid,정상 범위,v2
2026-08-23T17:58:00+09:00,네이버,AIR-24-NVY-F,3,576180,68000,46094,14405,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,EVENT14-20260823-04-03,1,KR,KRW,CUST-0297,인천,연수구,paid,정상 범위,v2
2026-08-23T18:11:00+09:00,W컨셉,AIR-24-NVY-F,3,522720,68000,78408,18295,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,EVENT14-20260823-04-04,1,KR,KRW,CUST-0308,대구,수성구,paid,정상 범위,v2
2026-08-23T19:24:00+09:00,매장 POS,AIR-24-NVY-F,3,576180,68000,11524,5762,0,0,0,STORE-SHANGHAI,상하이 IFC,Airy Volume Dress,DRESS,EVENT14-20260823-04-05,1,CN,KRW,CUST-0319,上海,浦东新区,paid,정상 범위,v2
2026-08-23T15:30:00+09:00,자사몰,WAVE-31-WHT-F,3,430680,44000,17227,15074,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,EVENT14-20260823-05-00,1,KR,KRW,CUST-0301,경기,수원시,paid,정상 범위,v2
2026-08-23T16:43:00+09:00,무신사,WAVE-31-WHT-F,4,544640,44000,65357,24509,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,EVENT14-20260823-05-01,1,KR,KRW,CUST-0312,부산,해운대구,paid,정상 범위,v2
2026-08-23T17:56:00+09:00,29CM,WAVE-31-WHT-F,2,278240,44000,38954,11130,3500,6500,1,ONLINE,온라인몰,Sheer Shirt,TOP,EVENT14-20260823-05-02,1,KR,KRW,CUST-0323,인천,연수구,paid,정상 범위,v2
2026-08-23T18:09:00+09:00,네이버,WAVE-31-WHT-F,4,574240,44000,45939,14356,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,EVENT14-20260823-05-03,1,KR,KRW,CUST-0334,대구,수성구,paid,정상 범위,v2
2026-08-23T19:22:00+09:00,W컨셉,WAVE-31-WHT-F,2,260480,44000,39072,9117,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,EVENT14-20260823-05-04,1,KR,KRW,CUST-0345,서울,성동구,paid,정상 범위,v2
2026-08-23T20:35:00+09:00,매장 POS,WAVE-31-WHT-F,3,430680,44000,8614,4307,0,0,0,STORE-SEONGSU,성수 플래그십,Sheer Shirt,TOP,EVENT14-20260823-05-05,1,KR,KRW,CUST-0356,서울,성동구,paid,정상 범위,v2
2026-08-23T16:41:00+09:00,자사몰,MOSS-18-BLK-F,1,104880,42000,4195,3671,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,EVENT14-20260823-06-00,1,KR,KRW,CUST-0338,부산,해운대구,paid,MOSS-18 과잉재고·판매 둔화,v2
2026-08-23T17:54:00+09:00,무신사,MOSS-18-BLK-F,1,104880,42000,12586,4720,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,EVENT14-20260823-06-01,1,KR,KRW,CUST-0349,인천,연수구,paid,MOSS-18 과잉재고·판매 둔화,v2
2026-08-23T18:07:00+09:00,29CM,MOSS-18-BLK-F,1,104880,42000,14683,4195,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,EVENT14-20260823-06-02,1,KR,KRW,CUST-0360,대구,수성구,paid,MOSS-18 과잉재고·판매 둔화,v2
2026-08-23T19:20:00+09:00,네이버,MOSS-18-BLK-F,1,104880,42000,8390,2622,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,EVENT14-20260823-06-03,1,KR,KRW,CUST-0371,서울,성동구,paid,MOSS-18 과잉재고·판매 둔화,v2
2026-08-23T20:33:00+09:00,W컨셉,MOSS-18-BLK-F,1,104880,42000,15732,3671,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,EVENT14-20260823-06-04,1,KR,KRW,CUST-0382,서울,강남구,paid,MOSS-18 과잉재고·판매 둔화,v2
2026-08-23T10:46:00+09:00,매장 POS,MOSS-18-BLK-F,1,104880,42000,2098,1049,0,0,0,STORE-GANGNAM,강남점,Volume Bermuda,BOTTOM,EVENT14-20260823-06-05,1,KR,KRW,CUST-0393,서울,강남구,paid,MOSS-18 과잉재고·판매 둔화,v2
2026-08-23T17:52:00+09:00,자사몰,LUME-09-BEG-F,3,517980,59000,20719,18129,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,EVENT14-20260823-07-00,1,KR,KRW,CUST-0375,인천,연수구,paid,정상 범위,v2
2026-08-23T18:05:00+09:00,무신사,LUME-09-BEG-F,3,491280,59000,58954,22108,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,EVENT14-20260823-07-01,1,KR,KRW,CUST-0386,대구,수성구,paid,정상 범위,v2
2026-08-23T19:18:00+09:00,29CM,LUME-09-BEG-F,2,334640,59000,46850,13386,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,EVENT14-20260823-07-02,1,KR,KRW,CUST-0397,서울,성동구,paid,정상 범위,v2
2026-08-23T20:31:00+09:00,네이버,LUME-09-BEG-F,2,345320,59000,27626,8633,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,EVENT14-20260823-07-03,1,KR,KRW,CUST-0408,서울,강남구,paid,정상 범위,v2
2026-08-23T10:44:00+09:00,W컨셉,LUME-09-BEG-F,2,313280,59000,46992,10965,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,EVENT14-20260823-07-04,1,KR,KRW,CUST-0419,서울,마포구,paid,정상 범위,v2
2026-08-23T11:57:00+09:00,매장 POS,LUME-09-BEG-F,2,345320,59000,6906,3453,0,0,0,STORE-HANNAM,한남점,Knit Cardigan,KNIT,EVENT14-20260823-07-05,1,KR,KRW,CUST-0430,서울,용산구,paid,정상 범위,v2
2026-08-23T18:03:00+09:00,자사몰,CORE-55-WHT-F,6,395760,19000,15830,13852,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260823-08-00,1,KR,KRW,CUST-0412,대구,수성구,paid,정상 범위,v2
2026-08-23T19:16:00+09:00,무신사,CORE-55-WHT-F,5,312800,19000,37536,14076,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260823-08-01,1,KR,KRW,CUST-0423,서울,성동구,paid,정상 범위,v2
2026-08-23T20:29:00+09:00,29CM,CORE-55-WHT-F,5,319600,19000,44744,12784,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260823-08-02,1,KR,KRW,CUST-0434,서울,강남구,paid,정상 범위,v2
2026-08-23T10:42:00+09:00,네이버,CORE-55-WHT-F,5,0,19000,0,0,0,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260823-08-03,1,KR,KRW,CUST-0445,서울,마포구,cancelled,정상 범위,v2
2026-08-23T11:55:00+09:00,W컨셉,CORE-55-WHT-F,5,299200,19000,44880,10472,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,EVENT14-20260823-08-04,1,KR,KRW,CUST-0456,경기,성남시,paid,정상 범위,v2
2026-08-23T12:08:00+09:00,매장 POS,CORE-55-WHT-F,4,263840,19000,5277,2638,0,0,0,STORE-BUSAN,부산 센텀,Logo Tee,TOP,EVENT14-20260823-08-05,1,KR,KRW,CUST-0467,부산,해운대구,paid,정상 범위,v2
2026-08-23T19:14:00+09:00,자사몰,FORM-42-DEN-F,3,488880,58000,19555,17111,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260823-09-00,1,KR,KRW,CUST-0449,서울,성동구,paid,정상 범위,v2
2026-08-23T20:27:00+09:00,무신사,FORM-42-DEN-F,4,618240,58000,74189,27821,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260823-09-01,1,KR,KRW,CUST-0460,서울,강남구,paid,정상 범위,v2
2026-08-23T10:40:00+09:00,29CM,FORM-42-DEN-F,2,315840,58000,44218,12634,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260823-09-02,1,KR,KRW,CUST-0471,서울,마포구,paid,정상 범위,v2
2026-08-23T11:53:00+09:00,네이버,FORM-42-DEN-F,3,488880,58000,39110,12222,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260823-09-03,1,KR,KRW,CUST-0482,경기,성남시,paid,정상 범위,v2
2026-08-23T12:06:00+09:00,W컨셉,FORM-42-DEN-F,2,295680,58000,44352,10349,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,EVENT14-20260823-09-04,1,KR,KRW,CUST-0493,경기,수원시,paid,정상 범위,v2
2026-08-23T13:19:00+09:00,매장 POS,FORM-42-DEN-F,2,325920,58000,6518,3259,0,0,0,STORE-SHANGHAI,상하이 IFC,Denim Skirt,BOTTOM,EVENT14-20260823-09-05,1,CN,KRW,CUST-0504,上海,浦东新区,paid,정상 범위,v2
2026-08-23T20:25:00+09:00,자사몰,COVE-14-BLK-F,2,442320,76000,17693,15481,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260823-10-00,1,KR,KRW,CUST-0486,서울,강남구,paid,정상 범위,v2
2026-08-23T10:38:00+09:00,무신사,COVE-14-BLK-F,3,629280,76000,75514,28318,3500,6500,1,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260823-10-01,1,KR,KRW,CUST-0497,서울,마포구,paid,정상 범위,v2
2026-08-23T11:51:00+09:00,29CM,COVE-14-BLK-F,2,428640,76000,60010,17146,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260823-10-02,1,KR,KRW,CUST-0508,경기,성남시,paid,정상 범위,v2
2026-08-23T12:04:00+09:00,네이버,COVE-14-BLK-F,2,442320,76000,35386,11058,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260823-10-03,1,KR,KRW,CUST-0519,경기,수원시,paid,정상 범위,v2
2026-08-23T13:17:00+09:00,W컨셉,COVE-14-BLK-F,1,200640,76000,30096,7022,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,EVENT14-20260823-10-04,1,KR,KRW,CUST-0530,부산,해운대구,paid,정상 범위,v2
2026-08-23T14:30:00+09:00,매장 POS,COVE-14-BLK-F,2,442320,76000,8846,4423,0,0,0,STORE-SEONGSU,성수 플래그십,Maxi Dress,DRESS,EVENT14-20260823-10-05,1,KR,KRW,CUST-0541,서울,성동구,paid,정상 범위,v2
2026-08-23T10:36:00+09:00,자사몰,EDGE-28-GRY-F,2,519920,91000,20797,18197,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260823-11-00,1,KR,KRW,CUST-0523,서울,마포구,paid,정상 범위,v2
2026-08-23T11:49:00+09:00,무신사,EDGE-28-GRY-F,2,493120,91000,59174,22190,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260823-11-01,1,KR,KRW,CUST-0534,경기,성남시,paid,정상 범위,v2
2026-08-23T12:02:00+09:00,29CM,EDGE-28-GRY-F,2,503840,91000,70538,20154,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260823-11-02,1,KR,KRW,CUST-0545,경기,수원시,paid,정상 범위,v2
2026-08-23T13:15:00+09:00,네이버,EDGE-28-GRY-F,2,519920,91000,41594,12998,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260823-11-03,1,KR,KRW,CUST-0556,부산,해운대구,paid,정상 범위,v2
2026-08-23T14:28:00+09:00,W컨셉,EDGE-28-GRY-F,1,235840,91000,35376,8254,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,EVENT14-20260823-11-04,1,KR,KRW,CUST-0567,인천,연수구,paid,정상 범위,v2
2026-08-23T15:41:00+09:00,매장 POS,EDGE-28-GRY-F,1,259960,91000,5199,2600,0,0,0,STORE-GANGNAM,강남점,Zip Jacket,OUTER,EVENT14-20260823-11-05,1,KR,KRW,CUST-0578,서울,강남구,paid,정상 범위,v2
2026-08-24T10:42:00+09:00,자사몰,ARC-07-BLK-F,5,1202800,82000,48112,42098,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,EVENT14-20260824-00-00,1,KR,KRW,CUST-0139,서울,마포구,paid,정상 범위,v2
2026-08-24T11:55:00+09:00,무신사,ARC-07-BLK-F,5,1140800,82000,136896,51336,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,EVENT14-20260824-00-01,1,KR,KRW,CUST-0150,경기,성남시,paid,정상 범위,v2
2026-08-24T12:08:00+09:00,29CM,ARC-07-BLK-F,4,932480,82000,130547,37299,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,EVENT14-20260824-00-02,1,KR,KRW,CUST-0161,경기,수원시,paid,정상 범위,v2
